,L_bankssts,L_caudalanteriorcingulate,L_caudalmiddlefrontal,L_cuneus,L_entorhinal,L_fusiform,L_inferiorparietal,L_inferiortemporal,L_isthmuscingulate,L_lateraloccipital,L_lateralorbitofrontal,L_lingual,L_medialorbitofrontal,L_middletemporal,L_parahippocampal,L_paracentral,L_parsopercularis,L_parsorbitalis,L_parstriangularis,L_pericalcarine,L_postcentral,L_posteriorcingulate,L_precentral,L_precuneus,L_rostralanteriorcingulate,L_rostralmiddlefrontal,L_superiorfrontal,L_superiorparietal,L_superiortemporal,L_supramarginal,L_frontalpole,L_temporalpole,L_transversetemporal,L_insula,R_bankssts,R_caudalanteriorcingulate,R_caudalmiddlefrontal,R_cuneus,R_entorhinal,R_fusiform,R_inferiorparietal,R_inferiortemporal,R_isthmuscingulate,R_lateraloccipital,R_lateralorbitofrontal,R_lingual,R_medialorbitofrontal,R_middletemporal,R_parahippocampal,R_paracentral,R_parsopercularis,R_parsorbitalis,R_parstriangularis,R_pericalcarine,R_postcentral,R_posteriorcingulate,R_precentral,R_precuneus,R_rostralanteriorcingulate,R_rostralmiddlefrontal,R_superiorfrontal,R_superiorparietal,R_superiortemporal,R_supramarginal,R_frontalpole,R_temporalpole,R_transversetemporal,R_insula
L_lateralorbitofrontal,136.85399707995,69.5183508131239,164.663908004761,173.490673016898,75.6489453887939,157.084580129947,165.40360330602,112.179676803317,149.124819493556,168.365694108443,0.0,153.957903808662,36.3161783257489,98.8285046836544,136.334362513582,133.723611831665,51.2647273775944,30.1614834330596,34.5261537873518,160.926825195312,126.750618808241,111.502200939037,124.454599254859,159.388983175057,35.5563387099029,35.313355871069,103.265631428999,172.565612430679,84.8087078650767,137.246791136892,50.2597182640243,77.0900317827861,121.770919254848,30.053675115452,204.073989868164,100.279313307542,141.933715820312,218.735008239746,0.0,0.0,220.927388730256,212.716979217529,176.358756155338,227.349311828613,77.2873466382317,184.104866536458,86.5788298112519,214.123892211914,211.223205566406,170.073969523112,158.516689300537,112.540130833217,149.21928024292,226.174789428711,0.0,147.359062194824,166.985969543457,201.852067340504,81.177986683565,120.941774478325,115.998312560144,218.819256122296,176.194594341776,216.322931925456,109.280626708984,130.405914306641,245.996612548828,125.919423720416
L_lingual,150.297478357951,155.261530095881,203.969606933594,45.679051418592,95.5740219244436,49.82769819296,141.538500849406,106.09478782035,61.9977562652632,41.6618299966285,153.957903808662,0.0,141.107738327194,122.806310888233,51.775274764729,172.161895751953,189.741604042053,168.17658045372,172.333968936394,28.5487905255344,203.603547668457,114.297637352577,201.15456049493,36.1022594889322,136.455032348633,173.401554556826,182.980446452826,61.658821540499,129.353060023505,175.631988384106,180.489851868268,116.942407312528,128.098664283752,122.080887270498,189.814834594727,178.798450469971,235.552581787109,153.557386489625,200.419665018717,149.586330725222,183.79934531764,185.36157503995,103.030932314912,168.09140080594,201.348348999023,33.6464821185533,196.993797302246,195.513765481802,171.918336377825,147.351773579915,233.048809051514,235.39331817627,215.278958129883,147.823884446886,0.0,143.482040405273,0.0,145.560670308559,198.266784667969,226.459712028503,220.891588687897,165.529634226481,196.883673003226,245.452331542969,225.424339294434,234.498306274414,202.667587280273,197.24183185284
L_medialorbitofrontal,170.59455871582,54.8681010919973,232.546325683594,165.388980192297,123.369319915771,133.866076633848,151.426282298808,98.5395036264628,122.375225301374,154.340884713566,36.3161783257489,141.107738327194,0.0,101.974169046601,140.911454609462,164.589634486607,199.381629943848,91.4969655246269,180.158219337463,155.006579472468,158.565897623698,88.5499365463257,206.85519917806,137.091897134041,21.4552465510106,89.5193785581544,45.2262796791521,160.126455551539,88.8535296236531,164.708460126604,37.3239785907408,85.8208693067233,0.0,32.344532076792,0.0,95.1684539978763,158.685989379883,228.807487487793,0.0,115.163274129232,220.798770904541,164.43143932636,164.948882597039,206.564479827881,73.5454439673564,166.576477050781,82.381930695571,152.857463695385,241.580017089844,176.146557617188,170.040500640869,111.017599972812,136.763827604406,236.766021728516,206.933906555176,149.495437865562,160.536270141602,187.259193529923,59.9851813389705,111.085142688947,102.675634819946,198.546245574951,145.244584367082,178.58910369873,107.007281904037,131.317342904898,213.202896118164,89.4782930031801
L_middletemporal,35.3537312490056,140.044799804688,150.416291090158,131.225247770875,148.186921926645,125.171719297722,57.291331412776,40.1957098254458,127.608806447086,118.948279602363,98.8285046836544,122.806310888233,101.974169046601,0.0,119.543713160924,160.29505666097,140.901056561154,122.491554118707,143.247234363978,129.445625151975,131.503608507148,159.829816000802,133.386396502423,130.089668726261,100.730174137996,139.287843266991,160.418177993021,127.439433846662,49.5629569996365,77.6503447677677,127.802599087567,48.0056606009603,130.891886955084,109.930628634195,209.736482892718,177.587960137261,199.649085998535,209.967338562012,0.0,232.250244140625,188.872913742065,216.929055587105,150.544378162485,210.754341052827,185.247994056115,161.799679797629,183.315593295627,212.82709030878,212.383062744141,167.290713500977,210.443138122559,183.446647644043,220.024571010045,216.344575148362,179.55392238072,152.977410125732,202.371080671038,172.993332279887,147.453132629395,193.114718553497,193.526601626549,186.148868584986,200.245925552544,181.780592265882,196.937215805054,0.0,196.597104753767,199.10915275242
L_parahippocampal,126.777979532878,122.598626375198,203.469517299107,78.4175625965826,24.0058218863106,31.6540838050811,116.422080898877,75.9515319177575,39.8687470015431,99.8691322440108,136.334362513582,51.775274764729,140.911454609462,119.543713160924,0.0,153.528012593587,164.985584034639,153.561878204346,170.640704104775,71.4071321565725,118.012185777937,76.8525274553869,143.285531417183,58.0588269962721,131.959749821254,164.785512011984,138.087457971012,91.8743883819733,123.415216862605,126.978736877441,164.255031585693,70.9582850885071,119.504613009366,117.91492178085,149.369529724121,0.0,245.138641357422,179.335778045654,0.0,175.301942825317,178.135786437988,180.646836224724,81.1836625053769,180.086986026248,196.841295514788,148.02449353536,180.634446577592,181.418348312378,111.133270263672,118.184029620627,215.146949768066,215.806304931641,0.0,160.562564849854,143.094908714294,99.0964668273926,159.311267852783,124.889031422289,175.533294677734,194.281711578369,186.975109489597,151.176065738385,176.754838180542,143.288286481585,198.781039428711,0.0,154.33141784668,157.551609039307
L_paracentral,130.839762369792,67.3879864501953,139.402717914987,166.275863647461,167.040451049805,165.720581054688,162.68187889686,205.064008076986,123.225684222053,191.305328369141,133.723611831665,172.161895751953,164.589634486607,160.29505666097,153.528012593587,0.0,126.410131159517,133.027473449707,138.355219364166,0.0,34.4598713712236,33.7999933693745,30.7368130768676,41.8147108331721,99.3246172124689,159.39451789856,42.0562663594905,51.0824436771378,113.092727212345,102.047067569253,0.0,0.0,95.6426192063552,109.600425572358,148.112319946289,122.964390012953,139.256932973862,193.791702270508,136.939834594727,187.150787353516,165.53235244751,177.055102030436,98.8773137269755,196.036415100098,169.695592244466,0.0,176.593004014757,165.428796768188,122.407548127351,100.729494651196,162.093215560913,201.229059855143,172.809740568462,0.0,131.511134127219,80.2462011688724,114.948166997193,118.524717508408,146.304370117187,156.860347747803,112.90834341329,134.339262898763,158.174892772328,137.928494681299,205.874160766602,0.0,148.08275604248,145.343705397386
L_parsopercularis,129.550521730201,78.9158106812643,48.9384943006351,200.980373382568,202.079818725586,161.863147583008,136.939042081188,141.064612580918,131.686541327115,170.892077651533,51.2647273775944,189.741604042053,199.381629943848,140.901056561154,164.985584034639,126.410131159517,0.0,74.1905030808129,29.1671458547416,170.437685452975,109.792480570698,103.184138298035,47.9723102728619,142.801123536151,154.464876651764,44.0680805347721,85.1825816456724,149.262243586894,122.865310325569,113.5763237116,165.991186141968,145.119030634562,111.056130429973,37.8379646942447,231.098968505859,93.1168276468913,130.924864261086,0.0,0.0,211.940536499023,198.078491210938,199.350257873535,175.052161865234,229.48690032959,174.036632537842,210.860794067383,164.502100263323,219.717152913411,183.27587890625,158.157269305493,137.444069220585,143.531666278839,143.646044588637,0.0,191.970678710938,146.460049679405,166.01077851795,199.25115952125,163.022929600307,139.982741816215,128.450307786827,208.765133007153,206.868150983538,209.618442111545,190.449301147461,0.0,239.465606689453,158.25331680863
L_parsorbitalis,157.933199462891,88.8966960906982,130.082804621482,184.544503407936,127.698278808594,173.370777268008,177.062805365725,145.024968940521,166.314916992188,179.826268090693,30.1614834330596,168.17658045372,91.4969655246269,122.491554118707,153.561878204346,133.027473449707,74.1905030808129,0.0,27.6276530661176,171.375318271011,155.1470933394,138.622894287109,133.323990499167,174.642431443737,107.228972625732,35.4455707244837,88.9728715547628,183.968377567473,108.309869885992,159.369959601041,75.5996992144668,99.5161231330207,155.382022221883,60.6262722408731,222.997436523438,146.837293148041,164.313794817243,0.0,219.741119384766,0.0,226.332824707031,239.771209716797,194.044548034668,239.974860055106,106.459509440831,187.291751861572,118.879822641049,227.0013671875,230.145401000977,201.516713460286,163.553841983571,120.020184662382,141.974462763468,0.0,182.885147094727,201.275327410017,191.271939086914,217.645943072202,122.20626449585,122.518418393656,126.309153346823,230.612171846278,226.612471147017,202.624975585938,121.684556185544,0.0,0.0,194.267489624023
L_parstriangularis,146.923456426252,66.2232351566547,81.9133535729438,185.862901475694,184.538879394531,168.356395605839,165.705240488781,152.182455386207,146.113478831756,181.293534467924,34.5261537873518,172.333968936394,180.158219337463,143.247234363978,170.640704104775,138.355219364166,29.1671458547416,27.6276530661176,0.0,175.049321594238,131.491183383124,119.725628617881,118.580600690238,157.34546564738,92.817242026329,40.8295709550611,90.3676523804376,173.855395541472,124.907640203796,134.075009979248,117.900962114334,105.477825474095,126.040693200153,47.5058255028667,226.406875610352,105.911830216311,154.198112130165,242.98363494873,0.0,0.0,201.273770141602,221.354559326172,199.117601182726,231.02305094401,158.273414611816,186.495740618025,141.640593679328,222.628701782227,0.0,183.849920363653,141.975441119422,129.789807637533,130.667130937763,0.0,194.663602193197,155.704693880948,182.107427526403,216.73782770066,123.275686899821,127.099844714675,130.777558917623,227.959870094477,224.830715179443,189.005669227013,149.282271984012,0.0,239.286773681641,150.306054041936
L_pericalcarine,152.20778825548,195.772226969401,172.772159576416,20.0350344141399,100.0238120155,83.2929465149163,123.046219884822,114.935451366538,61.7671241583123,24.5260894436625,160.926825195312,28.5487905255344,155.006579472468,129.445625151975,71.4071321565725,0.0,170.437685452975,171.375318271011,175.049321594238,0.0,188.693206787109,119.289848327637,195.457497490777,39.5586516615316,162.06022644043,180.95101064659,190.703597717285,34.8412629027486,133.939233697997,174.454772949219,187.721304151747,130.902487931428,0.0,115.325601671563,195.141441345215,0.0,0.0,152.019912504279,215.089588165283,189.92759636773,156.071300930447,184.388996325041,90.0804378509522,162.238108770546,189.723288399833,70.9815941952861,245.714553833008,210.486710981889,176.037982940674,218.905578613281,237.64826965332,231.340876261393,232.965606689453,161.118834900999,0.0,131.886222839355,0.0,132.360571916405,161.763824462891,215.087320963542,226.420762803819,158.963942380933,210.667705717541,210.884162902832,0.0,0.0,0.0,228.193328857422
L_postcentral,115.074745019277,131.9892981393,97.7886083292884,197.146781921387,0.0,149.139915657043,89.9303848193725,131.313406199712,145.741610336304,154.722145625523,126.750618808241,203.603547668457,158.565897623698,131.503608507148,118.012185777937,34.4598713712236,109.792480570698,155.1470933394,131.491183383124,188.693206787109,0.0,77.9069705289953,46.9645906333968,80.1388710488431,135.933883666992,143.099130607513,121.109150830437,56.3244497157944,97.9021502728504,44.0926568232838,155.307464599609,155.802673339844,73.8159212354797,56.3739922963845,169.070892333984,153.773436864217,177.091690866571,0.0,0.0,229.210983276367,165.419069290161,188.689036976207,119.923336994599,225.059188842773,0.0,188.193771362305,191.361474609375,182.638311212713,155.989724053277,128.754412036781,191.083557822488,0.0,204.220891952515,0.0,145.336527612996,108.02533306795,149.185554726745,140.217351007024,169.151364326477,196.275076729911,163.856228451199,153.461125464297,164.218165715535,148.282804302141,0.0,0.0,147.219734191895,174.664281572614
L_posteriorcingulate,207.543446858724,41.5090428404619,114.07278213501,141.667259216309,107.121621704102,164.406732559204,159.636382511684,161.739185810089,29.9320621419904,195.378408544204,111.502200939037,114.297637352577,88.5499365463257,159.829816000802,76.8525274553869,33.7999933693745,103.184138298035,138.622894287109,119.725628617881,119.289848327637,77.9069705289953,0.0,68.984880504154,42.8697317006186,67.6458962330451,124.214066740395,52.5247586345101,86.1067197736339,139.865460126828,137.999671566871,132.104212079729,153.366051991781,110.819772720337,103.421590442306,146.558589935303,93.5449848576596,120.709897641782,0.0,0.0,162.991201400757,159.532155936105,153.776476860046,63.0802709095514,206.49337550572,136.807513068704,220.643989562988,128.119485413664,164.31726498074,86.8113462660048,82.4592844749946,134.215296577005,171.805845472548,148.047781808036,120.715705871582,109.540060186662,61.3328389852093,106.788302527534,97.0020522982368,106.785262376834,153.086234730376,93.8381941829849,111.316532847951,133.916197271908,116.504592895508,161.381236594064,0.0,115.096425143155,131.52548529885
L_precentral,125.805072195871,139.2782081604,38.5196287268095,203.419336591448,150.864053726196,152.950597998214,105.150142143569,135.193989678715,143.598262297801,162.211029230853,124.454599254859,201.15456049493,206.85519917806,133.386396502423,143.285531417183,30.7368130768676,47.9723102728619,133.323990499167,118.580600690238,195.457497490777,46.9645906333968,68.984880504154,0.0,88.3492526839099,166.241343688965,97.1033428461865,61.5494208610957,96.4999576078575,118.498980588242,84.4135965444778,143.902857462565,136.63876620206,96.404794455207,62.3974944210962,230.133148193359,142.893169879913,136.439556067717,0.0,187.125025431315,171.990936279297,185.049194632225,213.687661488851,118.794023161481,228.470848083496,212.96467590332,208.599685668945,187.260225931803,215.135442097982,139.837678175706,118.032099536078,169.879778809343,200.209243774414,193.57666894945,0.0,151.638378366953,107.571563198792,129.366216557166,146.517781119646,168.075278145926,171.081773268438,127.411669987059,168.563229170926,197.822610764276,177.715389305437,217.85400390625,0.0,179.980648464627,169.760055881076
L_precuneus,118.448159217834,93.0894307361663,130.474740719576,25.2454185047928,87.668326401129,86.8954082671947,87.5382061083913,120.544610090842,28.801194221136,105.94101789521,159.388983175057,36.1022594889322,137.091897134041,130.089668726261,58.0588269962721,41.8147108331721,142.801123536151,174.642431443737,157.34546564738,39.5586516615316,80.1388710488431,42.8697317006186,88.3492526839099,0.0,114.733807123796,161.075955020057,105.69094657338,36.4673987704242,113.44841227072,99.0256119311695,176.610632324219,128.46335986713,99.0725211960441,111.313269211696,146.252843012575,139.397770385742,180.02256657527,142.669164726062,190.848708629608,178.933851776123,143.74704102612,161.181700246133,82.8224058752553,151.946137567555,192.032661403776,156.967111219609,176.929141277542,164.298694605821,145.226680082433,111.875108960623,185.738582391848,212.075495741102,198.46035127382,149.828072896818,134.158409275864,89.411534691809,148.253514318562,110.551201971437,160.937461255944,200.65212902656,162.670649613715,129.38734747978,153.411929079595,136.784666163842,195.75679841883,191.859279632568,142.496632497245,149.841220980376
L_rostralanteriorcingulate,0.0,25.3923534307642,132.50771077474,167.470809936523,141.522289699978,137.761949157715,180.920265197754,79.5755939483643,104.629691671889,165.946249389648,35.5563387099029,136.455032348633,21.4552465510106,100.730174137996,131.959749821254,99.3246172124689,154.464876651764,107.228972625732,92.817242026329,162.06022644043,135.933883666992,67.6458962330451,166.241343688965,114.733807123796,0.0,107.196461070668,26.8957024051031,144.12519232432,87.3870713477041,219.357383728027,92.263398672405,80.1000627255907,0.0,42.1189132374859,0.0,43.4788542247954,142.748229980469,0.0,0.0,0.0,168.89897664388,221.529937744141,160.402392233572,165.316390991211,63.7122254858212,0.0,66.8121640524139,152.459335327148,154.112655639648,167.360671234131,113.491355895996,105.929308038009,103.898542373899,0.0,165.218975360577,138.556167339456,170.695029122489,180.782830111952,34.9396419686875,100.803229638629,86.9429670468295,202.482670898438,161.480022083629,184.339848836263,95.9291250525243,0.0,0.0,104.81570652553
L_rostralmiddlefrontal,154.186213869037,76.0253518499979,42.1977672792465,189.577556762695,173.313629150391,165.553463502364,141.805073596985,150.652723148638,151.635455874578,179.561542057086,35.313355871069,173.401554556826,89.5193785581544,139.287843266991,164.785512011984,159.39451789856,44.0680805347721,35.4455707244837,40.8295709550611,180.95101064659,143.099130607513,124.214066740395,97.1033428461865,161.075955020057,107.196461070668,0.0,48.5476766382553,158.146665705618,127.353107549582,129.779882269614,33.6659511765944,111.436691600424,173.396177503798,86.6051398537819,217.911529541016,100.502108236231,125.712478191191,242.388412475586,0.0,205.549087524414,207.487868536086,215.530033784754,189.269690159389,231.452547709147,102.636191631681,199.759719848633,112.476388492651,207.000343799591,216.061836242676,175.011630684989,126.575525392132,119.130587417337,127.895972498125,239.350631713867,198.592876140888,159.657009442647,178.70726289295,205.275442258276,109.83585443631,122.038756562497,121.329393614719,228.304737013213,194.287085491678,198.256568160712,119.101431032803,0.0,171.050193786621,143.833062227107
