,L_bankssts,L_caudalanteriorcingulate,L_caudalmiddlefrontal,L_cuneus,L_entorhinal,L_fusiform,L_inferiorparietal,L_inferiortemporal,L_isthmuscingulate,L_lateraloccipital,L_lateralorbitofrontal,L_lingual,L_medialorbitofrontal,L_middletemporal,L_parahippocampal,L_paracentral,L_parsopercularis,L_parsorbitalis,L_parstriangularis,L_pericalcarine,L_postcentral,L_posteriorcingulate,L_precentral,L_precuneus,L_rostralanteriorcingulate,L_rostralmiddlefrontal,L_superiorfrontal,L_superiorparietal,L_superiortemporal,L_supramarginal,L_frontalpole,L_temporalpole,L_transversetemporal,L_insula,R_bankssts,R_caudalanteriorcingulate,R_caudalmiddlefrontal,R_cuneus,R_entorhinal,R_fusiform,R_inferiorparietal,R_inferiortemporal,R_isthmuscingulate,R_lateraloccipital,R_lateralorbitofrontal,R_lingual,R_medialorbitofrontal,R_middletemporal,R_parahippocampal,R_paracentral,R_parsopercularis,R_parsorbitalis,R_parstriangularis,R_pericalcarine,R_postcentral,R_posteriorcingulate,R_precentral,R_precuneus,R_rostralanteriorcingulate,R_rostralmiddlefrontal,R_superiorfrontal,R_superiorparietal,R_superiortemporal,R_supramarginal,R_frontalpole,R_temporalpole,R_transversetemporal,R_insula
L_superiortemporal,33.4605687106366,141.0787548489045,158.506157864967,131.73637784651748,141.65625568858349,128.5527078643635,104.8968761391055,110.4720080194505,111.129866502379,127.4724291080255,87.06812434182145,128.174894100796,92.63165014983305,48.43699644470085,131.1721040563645,152.63275680542,122.943113139039,115.06922411006701,127.57629950172449,129.79514229098152,107.71451809288851,143.86778411443902,120.50730399221351,113.269825549905,107.64645156860351,136.97122253509548,153.95010306593753,116.648056096676,0.0,49.4628478085214,124.20745863914499,30.24750407974225,28.22616443325765,47.1743711909364,179.07364830806353,176.487408955892,198.600519114527,202.7609451756335,0.0,207.2217675093765,181.51710958368898,200.9249655253905,135.1750292883435,209.1764868658945,170.181451702118,194.43494644165,158.3963226800675,198.539208017426,187.7551528930665,165.0076010076845,204.094657897949,187.06624348958297,201.790157572428,206.40209034511,165.9971915381295,152.311566971896,193.63507752191452,159.94072594760252,153.9134951697455,192.194270076174,193.5482564340575,171.97866444599902,189.410105402329,168.89400732665052,185.0958223342895,160.52682086399648,173.4120551719865,183.03706130981402
L_supramarginal,53.68647412666065,146.99083073933951,112.995319914115,161.6186221164205,141.442634613283,133.1310929093185,44.385801349420305,97.3923747402248,85.50467334374059,155.954314033826,152.4848559824455,177.04952273665748,166.15876744588252,78.67026170314381,125.7064151763915,111.8663110939235,105.2639141160335,163.40359680047402,136.6065753729735,174.3240432739255,42.05624425796595,108.1020544192665,80.84837145389645,98.23659675325865,158.3478927612305,143.5067611403305,144.1304428207465,55.919543425200345,49.4628478085214,0.0,186.529100036621,141.216605238481,50.6710300395149,55.8140589889577,157.20634748497798,170.681586901347,182.139960763423,187.54855564662398,0.0,192.162819271996,162.43851497263148,183.68317209879552,108.2431565235855,203.14318151473998,207.3548988342285,201.106627146403,173.5806579589845,177.387261973881,152.62007904052751,140.18450785781948,197.0750576366075,202.79174041748,208.00598610772,185.4701309204105,143.954468472695,119.169367497762,170.529503970676,136.264221998162,171.307933807373,205.4617837968765,182.7360869252145,145.688671897733,165.5773994406585,147.15505078826948,0.0,0.0,149.53403684827998,163.180112891727
L_frontalpole,142.65275192260748,89.5575218701363,149.435443663536,202.9852102491595,101.35619926452651,171.142498407099,192.0299677530925,150.780072307117,151.8298792609965,194.59588588082602,58.7469870496514,183.5305010737205,32.56367174956135,136.8012656503885,171.626876831055,143.9227294921875,149.739108676002,77.48343313709975,109.1902021086695,190.3675342400865,175.2372608184815,119.26658797188,180.7063331604005,167.644453672725,69.65081582179054,43.10263761781605,42.8049333322189,203.143555120212,124.20745863914499,186.529100036621,0.0,116.7644827993295,0.0,83.97028555481955,0.0,123.0233927318025,175.1652180989585,0.0,0.0,0.0,212.62890815734897,179.030464808146,193.5515071868895,204.8294372558595,110.7286962689765,215.6307400294715,102.3265970652615,190.49536496117,204.36770375569648,186.32804107665999,171.457368214925,122.82863897618199,153.85475143818502,0.0,0.0,159.9431533324415,192.6809524536135,210.7142614010845,96.1579470753604,119.806483408345,120.157098906841,226.960060119629,177.575267791748,188.313331604004,117.2219920850015,165.92098808288551,0.0,141.1194152030625
L_temporalpole,116.54482085888199,119.58949968549899,181.956406354904,151.274483993206,13.48795178780645,45.17354754748195,141.8603582236505,35.4310500550022,128.14585316456902,142.350405803284,79.71094584173684,123.463489015202,79.64223576008786,37.27221137159705,59.8872444735745,0.0,150.800704436209,104.7456023957995,108.38830276092901,139.175684309315,158.831650416056,148.96736102634,162.2192548745925,140.464256410475,90.5793977737427,117.4449470338365,137.8019903487515,156.22724838256852,30.24750407974225,141.216605238481,116.7644827993295,0.0,136.08899911244703,23.1667415682509,0.0,129.282105763753,0.0,184.80619430541952,0.0,0.0,202.560599708557,140.790457212008,170.0373920259025,215.14070892334001,122.6214685440065,158.22184829711898,142.1622532894735,155.174882253011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.6186665126255,121.6714117867605,179.3519020080565,181.262773513794,206.7806374520965,200.9609616597495,0.0,175.3626207624165,0.0,0.0,123.798551559448
L_transversetemporal,85.73817919601095,121.3038482666015,144.42918369226248,117.46057432125801,131.6831970214845,136.549052180835,99.17972617024759,131.1071632715175,88.98714352978601,129.417564152004,137.950693766276,152.366761134221,70.4690361022949,118.29184903481101,118.9811890125275,121.45280075073251,110.8388946623495,148.499547958374,129.26799077573003,134.7276258468625,80.6215182707395,110.98977059584351,105.2636336639605,93.78415990269025,0.0,156.160551484013,151.0728225571525,92.20159814411781,28.22616443325765,50.6710300395149,0.0,136.08899911244703,0.0,31.2482377182033,145.8506724039715,122.801483154297,175.605879889594,171.1197120666505,0.0,174.4118576049805,163.9875416963,182.95843887329102,114.1042329152425,190.739305114746,0.0,164.9227715516705,0.0,184.03630501291047,0.0,143.4590502113055,169.492729187012,0.0,0.0,159.4629974365235,146.1027476318155,123.9456138108905,175.68868223826098,142.01779911692353,0.0,189.6758670806885,191.89875260610398,154.64114570132,173.65593746849652,150.38431185528748,0.0,0.0,145.048662185669,167.718571799142
L_insula,113.0982817129235,80.5508746395843,99.60855106067025,123.3765867261025,13.955050515294399,99.8139762812789,110.2371262184295,110.19504091663049,115.74099715525,116.7661487615625,31.2674484456535,114.085715897478,32.078995772408,101.04048230753651,94.7856594707884,111.088663097676,44.8468795869324,66.3837218647343,47.017830150837554,117.933073192561,55.11058208108905,108.2410993292075,58.28839220703015,110.9322390356665,46.7453381392317,85.9324977041407,91.9208029724699,99.19116578675866,47.1743711909364,55.8140589889577,83.97028555481955,23.1667415682509,31.2482377182033,0.0,172.665267944336,117.5506283220395,143.143651419647,196.5033324123625,0.0,195.663209279378,179.0731759750715,193.45079953183398,143.09096135848648,201.217618015834,96.37895463796765,182.93418738625252,100.02673578924549,193.87767801786748,176.23469543457,149.738536007582,157.9848612018705,163.663982550303,163.9282267206365,196.995636940002,164.1975964644015,129.4316911007285,158.8788596221265,157.3541174358635,100.8014159505505,150.460189004756,141.451398198497,170.1302394480525,183.7791223293395,167.8133024735885,145.550268676546,114.3968353271485,164.2986530727815,142.014883098148
R_bankssts,0.0,0.0,184.2982793535505,166.4049454428935,0.0,167.202175140381,172.7198154449465,184.2679691314695,119.1331815719605,194.901721331029,0.0,0.0,0.0,185.0576313563755,0.0,154.7152563730875,188.435171127319,0.0,0.0,0.0,157.27050892223002,131.32753495609052,182.1394265492755,151.9343032307095,0.0,202.660619608561,197.040023288984,161.8554593704035,179.07364830806353,157.20634748497798,0.0,0.0,145.8506724039715,172.665267944336,0.0,137.939920911602,149.978840902375,135.97879430019452,0.0,139.989048312807,41.6315987873801,94.00465719371255,100.336920191633,133.5393072272105,145.068376582677,153.29148210985898,133.9188732571075,40.4318676413215,134.336311340332,129.943733215332,132.011493503346,156.21823792495002,146.865860939026,144.56709641794998,120.234338916078,105.864990234375,131.0479471495185,110.53081977214299,0.0,154.649967591272,159.220895897119,112.51317528989,32.74953509760705,49.448021423564654,158.4674263000485,123.6130473833235,82.00958388742774,107.554731521977
R_caudalanteriorcingulate,0.0,38.16076481650305,102.1207373157425,129.553461074829,0.0,190.0155258178715,182.519961097024,192.6759134928385,141.608200535653,201.9004042489185,105.657713660711,196.08233642578102,98.91417456968335,186.8576345443725,163.00616836547852,125.5400928508165,108.2247768680605,130.65052723884548,118.537184101432,0.0,160.672693562198,78.49562870597839,135.35334284181948,151.29892114439548,66.47588487507994,109.89835300930949,85.9931105767874,173.1018832514055,176.487408955892,170.681586901347,123.0233927318025,129.282105763753,122.801483154297,117.5506283220395,137.939920911602,0.0,101.8014218542315,128.443568596473,148.19314735412598,161.2534807296025,156.294877733503,169.3667622884115,83.55213548829445,187.870645523071,68.60750494627194,139.5945503598165,58.5835085350384,161.498111743282,121.7978018279255,71.8347546457821,84.57533763535929,108.98494889186,93.4805460089448,112.303726196289,126.8924655914305,36.6542902724812,113.82277158039051,90.19169616450355,26.481418033548252,93.61846072439971,35.32420186495975,123.7289498199935,143.371570450919,140.9922515364255,110.95929178984301,113.8152906417845,108.94123649597199,81.37851417203606
R_caudalmiddlefrontal,186.8999570210775,103.1602768186705,115.984014291574,0.0,0.0,207.24777984619152,188.79550369533598,206.118933432443,167.3872348507,212.1446474347795,167.349189758301,0.0,166.653792063395,201.994508470808,165.9546682569715,138.2044776129345,133.987236402412,169.86369910607,150.79118962969102,0.0,168.91668607923702,116.13605153853649,132.7086745003,169.6608947213845,142.3208720120515,135.0903006221355,115.5285803745835,180.607434871458,198.600519114527,182.139960763423,175.1652180989585,0.0,175.605879889594,143.143651419647,149.978840902375,101.8014218542315,0.0,178.3696010883035,0.0,161.611071162736,114.89366130798649,145.4259888828435,161.86505214039352,161.3872115569375,158.7830722642985,206.451315241023,180.829623794556,140.5778900484525,177.52406997680652,129.769693237008,53.31755053902085,125.98726408558551,90.689688108954,199.09920338222,89.05526302222884,119.407066608297,43.323792480375346,138.97708192049248,144.4185409545895,45.7856212217813,40.2366153394139,112.6063776809375,165.47510298518,121.243508855802,152.778984069824,191.5054678780695,146.21180026714597,109.65347805861549
R_cuneus,0.0,0.0,0.0,116.59127695774649,167.232679639544,178.4974842071535,169.005867273911,192.2887038821265,103.2114684496575,167.1792415050395,214.2945929633245,144.449363625844,145.739044189453,204.458549499512,160.906641137366,0.0,0.0,0.0,0.0,143.851342910604,0.0,111.161727905273,0.0,133.9946961047755,0.0,0.0,203.8173942565915,157.56991816252298,202.7609451756335,187.54855564662398,0.0,184.80619430541952,171.1197120666505,196.5033324123625,135.97879430019452,128.443568596473,178.3696010883035,0.0,115.614131123412,98.18136976201896,118.350241252841,129.0213983861675,72.1423139462294,30.892500788725002,172.6602427470835,52.23514556756225,189.0528180306415,139.315867467254,85.62844789663065,0.0,190.8794741423235,188.57857779851003,187.4533081054685,19.866055695874202,171.74847030639648,116.387338811701,181.3750239285555,27.12112743356705,0.0,196.6269298322275,196.1677077500135,31.066990410762898,133.72673480532552,164.6607480265875,200.59924697875948,153.2665964674675,124.29141402244551,125.631670243956
R_entorhinal,0.0,0.0,0.0,166.690683841705,0.0,130.751958211263,176.6947326660155,0.0,116.562826156616,189.779158973694,0.0,138.895843579219,62.174728393554645,0.0,99.1774973013462,0.0,0.0,0.0,0.0,157.9797370217065,0.0,0.0,0.0,162.09253358840948,0.0,0.0,203.9115933009555,183.6819107418965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.19314735412598,0.0,115.614131123412,0.0,23.167267005972,132.107040804196,68.27390608181665,65.14423461610619,125.0490081129015,87.55364248487685,81.7184624252123,100.9879779815675,131.78073353021898,22.8232124574305,0.0,0.0,129.12127568171599,0.0,109.672379101024,0.0,114.9808937072755,99.21489524841286,86.88910169091284,166.534657333836,162.61421203613298,172.765626049042,124.03940398231549,147.68962495977252,134.792369842529,100.675305175781,16.19121645999025,0.0,15.19269637714285
